ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
14544,<yellow>Select a Track</yellow>,<yellow>选择一条轨道</yellow>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00663),,,,,1011061,,
14545,<red>Track is invalid or getting destroyed</red>,<red>轨道无效或已被摧毁</red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00665),,,,,1011061,,
14546,<red>Track not connected to Station</red>,<red>轨道未连接至车站</red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00667),,,,,1011061,,
14547,<red>Track is broken and needs repairs</red>,<red>轨道受损，需要修复</red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00669),,,,,1011061,,
14548,<green>Assign to this Track</green>,<green>指派到此轨道</green>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00671),,,,,1011061,,
14549,<red>Maximum number of Trains on this route</red>,<red>此线路上列车的数量上限</red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00673),,,,,1011061,,
14391,<count(waiting_for_train)>/<colonist(max_colonists_to_transport)>,<count(waiting_for_train)>/<colonist(max_colonists_to_transport)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00736),,,,,1011042,,
14393,Available Trains<right><available_trains> <icon_Train>,可用列车<right><available_trains> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00751),,,,,1011049,,
14394,Under construction<right><trains_in_construction> <icon_Train>,建造中<right><trains_in_construction> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00752),,,,,1011042,,
14396,Waiting time (rolling average)<right><SpentTimeAverageInHours> hours,等待时间（移动平均）<right><SpentTimeAverageInHours> 小时,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Station.lua(00757),,,,,1011042,,
14398,"Show historical data for Drones, Trains and Shuttles.",显示无人机、列车与穿梭机的历史数据,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TimeSeries.lua(00026),,,,,1011042,,
14572,<graph_right>Trains</graph_right> <em>(<trains>)</em>,<graph_right>列车</graph_right> <em>(<trains>)</em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TimeSeries.lua(00027),,,,,1011115,,
14400,Used by Trains to travel between Stations.,供列车在车站之间行驶。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00040),,,,,1011042,,
14550,Track being removed. Waiting for Trains to stop at Stations.,轨道正在被移除。等待列车进站。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00167),,,,,1011061,,
14551,This Track is damaged. Trains can't run until repairs are completed and colonists onboard may suffocate.,轨道受损。列车直到修理完成才能运行，车上殖民地居民可能会窒息。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00173),,,,,1011061,,
14552,Connected Stations are not working. Trains will finish their trips but won't start new ones.,相连的车站不工作。列车会开完的当前的行程，但不会开始新的行程。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00175),,,,,1011061,,
14392,<center><em>Trains</em>,<center><em>列车</em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00354),,,,,1011042,,
14573,Trains on Track<right><trains>/<max> <icon_Train>,轨道上的列车<right><trains>/<max> <icon_Train>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00355),,,,,1011115,,
14420,Trip duration: <TripTimeInHours> hours,行程持续时间：<TripTimeInHours>小时,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00356),,,,,1011042,,
14395,<center><em>Passengers</em>,<center><em>乘客</em>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00357),,,,,1011042,,
14421,Travel time (rolling average)<right><SpentTimeAverageInHours> hours,旅行时间（移动平均）<right><SpentTimeAverageInHours> 小时,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00360),,,,,1011042,,
14397,Waiting another Train (today/y-day)<right><full_today>/<colonist(full_yesterday)>,正在等待其他列车（今日/昨日）<right><full_today>/<colonist(full_yesterday)>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Track.lua(00361),,,,,1011042,,
14404,Track piece,轨道碎片,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackElement.lua(00114),,,,,1011042,,
14405,Track pieces,轨道碎片,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackElement.lua(00115),,,,,1011042,,
14406,"Curves too close too each other, minimum two straight elements needed in between.",弯道彼此过于靠近，之间至少需要两个直道单元。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00004),,,,,1011042,,
14407,Curves too close,弯道过于靠近,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00005),,,,,1011042,,
14408,The Track must start and end at a Station.,轨道的起止点必须为车站。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00010),,,,,1011061,,
14409,No station,无车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00011),,,,,1011042,,
14410,Straight Track must start and end on a Station.,直道的起止点必须为车站。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00016),,,,,1011042,,
14411,Invalid connection,无效连接,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00017),,,,,1011042,,
14412,Track must start and end at different Stations.,轨道的起止点必须为不同的车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00022),,,,,1011042,,
14413,Same Station,同一车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00023),,,,,1011042,,
14399,Track,轨道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00034),,,,,1011042,,
14414,Connect two Stations by placing the ends of the Track on their connection points. Tracks must be one hex away from other parallel Track. Curved Tracks must be two elements apart.,用轨道的两端放置在两座车站的连接点上，以将车站相连。轨道与其他平行轨道的距离必须至少为一格。弯道的间距必须为至少两个单元。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TrackGridConstruction.lua(00037),,,,,1011042,,
14415,Train,列车,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00051),,,,,1011042,,
14416,Vehicle that transports resources and colonists between two Stations.,将资源和殖民地居民在车站之间运输的载具。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00054),,,,,1011042,,
14417,Loading cargo for <h SelectNextStation InfopanelSelect><NextStationName></h>,正在装载运往<h SelectNextStation InfopanelSelect><NextStationName></h>的货物,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00383),,,,,1011042,,
14418,Unloading cargo from <h SelectNextStation InfopanelSelect><NextStationName></h>,正在卸载来自<h SelectNextStation InfopanelSelect><NextStationName></h>的货物,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00384),,,,,1011042,,
14419,Going to <h SelectNextStation InfopanelSelect><NextStationName></h>,正在前往<h SelectNextStation InfopanelSelect><NextStationName></h>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00385),,,,,1011042,,
14575,"<right><resource(transported,res)>","<right><resource(transported,res)>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00462),,,,,1011115,,
14574,"<left><resource(res)><right><resource(transported,res)>","<left><resource(res)><right><resource(transported,res)>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/Train.lua(00465),,,,,1011115,,
14422,<red>Had to wait for the next Train <amount></red>,<red>必须等待下一班列车<amount></red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00003),,,,,1011042,,
14423,<red>Travel time penalty (-1 per hour) <amount></red>,<red>旅行时间惩罚（每小时-1）<amount></red>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00004),,,,,1011042,,
14424,<green>Seen forest from Train <amount></green>,<green>在列车上看见森林<amount></green>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00005),,,,,1011042,,
14425,Returning home,回家途中,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00160),,,,,1011042,,
14426,Going to Work,上班途中,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00161),,,,,1011042,,
14427,Relocating,迁移途中,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00162),,,,,1011042,,
14428,"Taking the Train from <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours",,"Taking the Train from <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours","乘坐的列车来自<h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>目的地：<h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>行驶时间<TravelTimeInHours>小时",changed,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00182),,,,,1011061,1011061,2
14429,"Waiting for train at <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours",,"Waiting for train at <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours","等待列车地点<h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>目的地：<h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>行驶时间<TravelTimeInHours>小时",changed,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00183),,,,,1011042,1011042,2
14430,"Taking the Train to <h SelectTravelDstStation InfopanelSelect><TravelDstStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours",,"Taking the Train to <h SelectTravelDstStation InfopanelSelect><TravelDstStation></h>
<right>Destination: <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours","乘坐列车前往<h SelectTravelDstStation InfopanelSelect><TravelDstStation></h>
<right>目的地：<h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>行驶时间<TravelTimeInHours>小时",changed,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00184),,,,,1011061,1011061,2
14431,"Traveling to a new home from <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours",,"Traveling to a new home from <h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>Destination <h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>Traveling for <TravelTimeInHours> hours","前往新家，出发地点<h SelectTravelSrcStation InfopanelSelect><TravelSrcStation></h>
<right>目的地<h SelectTravelDestination InfopanelSelect><TravelDestination></h>
<right>行驶时间<TravelTimeInHours>小时",changed,,,,,Trunk\Mars/Dlc/prunariu/Code/TransportColonists.lua(00185),,,,,1011042,1011042,2
14432,Large Station,大型车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00020),BuildingTemplate StationBig display_name,,,,1011042,,
14433,Large Stations,大型车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00021),BuildingTemplate StationBig display_name_pl,,,,1011042,,
14434,Stop points for Trains to board passengers and transfer resources.,列车在此处停车以搭载乘客以及转移资源。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00022),BuildingTemplate StationBig description,,,,1011042,,
14435,Station,车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00076),BuildingTemplate StationSmall display_name,,,,1011042,,
14436,Stations,车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00077),BuildingTemplate StationSmall display_name_pl,,,,1011042,,
14437,Stop points for Trains to board passengers and transfer resources.,列车在此处停车以搭载乘客以及转移资源。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00078),BuildingTemplate StationSmall description,,,,1011042,,
14438,Track,轨道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00125),BuildingTemplate Track display_name,,,,1011042,,
14439,Tracks,轨道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00126),BuildingTemplate Track display_name_pl,,,,1011042,,
14440,Used by Trains to travel between Stations.,供列车在车站之间行驶。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/BuildingTemplate.lua(00127),BuildingTemplate Track description,,,,1011042,,
14441,Stop points for Trains to board passengers and transfer resources.,列车在此处停车以搭载乘客以及转移资源。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/Cargo.lua(00005),Cargo StationSmall description,,,,1011042,,
14442,Station,车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/Cargo.lua(00010),Cargo StationSmall name,,,,1011042,,
14443,Stop points for Trains to board passengers and transfer resources.,列车在此处停车以搭载乘客以及转移资源。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/Cargo.lua(00017),Cargo StationBig description,,,,1011042,,
14444,Large Station,大型车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/Cargo.lua(00022),Cargo StationBig name,,,,1011042,,
14445,Transport Tycoon,运输巨头,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/CommanderProfilePreset.lua(00005),CommanderProfilePreset Default TransportTycoon display_name,,,,1011042,,
14446,"- Tracks construction cost is halved
- Bonus Prefabs: 2x Stations (small)
- Bonus Tech: <em>Large Stations</em> (Unlocks Large Stations)","- 轨道建造花费减半
- 额外预制件：2x车站（小型）
- 加成技术：<em>大型车站</em>（解锁大型车站）",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/CommanderProfilePreset.lua(00006),CommanderProfilePreset Default TransportTycoon effect,,,,1011042,,
14447,"
Trains on Mars are traveling between <em>Stations</em> connected by elevated <em>Tracks</em>. They can transport colonists to their workplace and back or help them get to their new residences.
Resources are also transported by trains between stations, either crates from the station storage or fluids from nearby tanks.

<center><image UI/Common/rollover_line.tga 2000> <left>

Trains can be built at stations and asigned to connected tracks, more then one can travel on a track at the same time.",,"
Trains on Mars are traveling between <em>Stations</em> connected by elevated <em>Tracks</em>. They can transport colonists to their workplace and back or help them get to their new residences.
Resources are also transported by trains between stations, either crates from the station storage or fluids from nearby tanks.

<center><image UI/Common/rollover_line.tga 2000> <left>

Trains can be built at stations and asigned to connected tracks, more then one can travel on a track at the same time.","
火星上的列车在<em>车站</em>之间行驶，车站由高架<em>轨道</em>相连。殖民地居民可以乘坐列车上下班，或是前往新住宅。
列车也能在车站间运输资源，可以运输车站里存储的货箱或是附近水箱里的液体。

<center><image UI/Common/rollover_line.tga 2000><left>

可在车站建造列车并指派到相连的轨道上，一条轨道上同时可以运行多辆列车。",changed,,,,,Trunk\Mars/Dlc/prunariu/Presets/EncyclopediaArticle.lua(00012),,,,,1011042,1011042,6
14448,<new_in('prunariu')>Train,<new_in('prunariu')>列车,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/EncyclopediaArticle.lua(00014),,,,,1011042,,
14449,"
The rail network can help expanding your colony facilitating access to remote resource deposits as any manned building can be built around <em>Stations</em> and accessed by the colonists via <em>Trains</em>.

<em>Tracks</em> are build to connect pairs of <em>Stations</em> and multiple <em>Trains</em> can travel on one in both directions at once transporting colonists and resources.

<em>Colonists</em> are using the <em>Trains</em> to travel to their workplace and back home or to new homes. While they find it very helpful, they don't particularly enjoy spending a lot of time to reach their destinations.

Resources are transported by <em>Drones</em> to the <em>Station</em>'s storage area and loaded into <em>Trains</em> from there but also fluids like <em>Water</em> and <em>Oxygen</em> can be transported between <em>Stations</em> from/to nearby storages in tanks attacked to the <em>Trains</em>.",,"
The rail network can help expanding your colony facilitating access to remote resource deposits as any manned building can be built around <em>Stations</em> and accessed by the colonists via <em>Trains</em>.

<em>Tracks</em> are build to connect pairs of <em>Stations</em> and multiple <em>Trains</em> can travel on one in both directions at once transporting colonists and resources.

<em>Colonists</em> are using the <em>Trains</em> to travel to their workplace and back home or to new homes. While they find it very helpful, they don't particularly enjoy spending a lot of time to reach their destinations.

Resources are transported by <em>Drones</em> to the <em>Station</em>'s storage area and loaded into <em>Trains</em> from there but also fluids like <em>Water</em> and <em>Oxygen</em> can be transported between <em>Stations</em> from/to nearby storages in tanks attacked to the <em>Trains</em>.","
轨道网络能帮助你的殖民地扩展，并轻松开采远处的资源点，因为一切需要人操作的建筑都能在<em>车站</em>附近建造，而殖民地居民可乘坐<em>列车</em>进入这些建筑。

<em>轨道</em>用来连接两座<em>车站</em>，多辆<em>列车</em>可同时在一条轨道上双向运行，运输殖民地居民和资源。

<em>殖民地居民</em>可乘坐<em>列车</em>上下班，或是前往新家。列车虽然便利，但他们一般不愿意把太多时间花在乘车上。

<em>无人机</em>会把资源运到<em>车站</em>的存储区，然后运上<em>列车</em>，像<em>水资源</em>和<em>氧气</em>这样的流体也能在<em>车站</em>间运输，<em>列车</em>可以装载/卸载车站附近装有这些资源的存储罐。",changed,,,,,Trunk\Mars/Dlc/prunariu/Presets/EncyclopediaArticle.lua(00023),,,,,1011042,1011042,7
14450,<new_in('prunariu')>Transportation by Trains,<new_in('prunariu')>列车运输,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/EncyclopediaArticle.lua(00025),,,,,1011042,,
14451,"No trains management, trains are free and added to tracks when those are built.",无列车管理，列车可自由行驶，建造好后就会添加到轨道上。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00006),GameRules EasyTrains description,,,,1011042,,
14452,Simplified Trains,简化列车,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00007),GameRules EasyTrains display_name,,,,1011042,,
14453,"<grey>""When I was a child, life was confusing and chaotic for me, and trains represented order.""
<right>Sheldon Cooper</grey><left>","<grey>“我小时候，感觉生活杂乱无章，令人困惑，而列车代表着秩序。”
<right>谢尔顿·库珀</grey><left>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00008),GameRules EasyTrains flavor,,,,1011042,,
14454,"With trains as an alternative, colonists will travel shorter distances safely on their own",列车成为可选出行方式后，殖民地居民可以独自安全地进行短途旅行了。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00018),GameRules RestrictedFootWalk description,,,,1011042,,
14455,Restricted Foot Walk,仅限步行,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00019),GameRules RestrictedFootWalk display_name,,,,1011042,,
14456,"<grey>""Not all those who wander are lost.""<newline><right>J.R.R. Tolkien</grey><left>",<grey>“并非彷徨者都迷失方向。”<newline><right>J.R.R.托尔金</grey><left>,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/GameRules.lua(00020),GameRules RestrictedFootWalk flavor,,,,1011042,,
14457,<count> tracks need repairs.,<count>轨道需要修复。,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/OnScreenNotificationPreset.lua(00011),OnScreenNotificationPreset BrokenTracks text,,,,1011042,,
14458,Broken Tracks,受损轨道,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/OnScreenNotificationPreset.lua(00012),OnScreenNotificationPreset BrokenTracks title,,,,1011042,,
14459,"Increased productivity on farms out of dome ranges.

<grey>Our scientists have found that we can better grow food away from the pollution and noise we generate in around our domes.</grey>","提高穹顶范围外农场的生产能力。

<grey>我们的科学家发现，远离穹顶制造的污染与噪音的地方更适合种粮食。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00005),TechPreset RemoteFarming description,,,,1011042,,
14460,Remote Farming,远程务农,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00006),TechPreset RemoteFarming display_name,,,,1011061,,
14461,"New Building: <em>Large Station</em> (<buildinginfo('StationBig')>) - A Station connecting four tracks.

<grey>Time to allow our people to travel in different directions from the same station.</grey>","新建筑：<em>大型车站</em>（<buildinginfo('StationBig')>）——这种车站连接四条轨道。

<grey>是时候让人们能从同一座车站朝不同的方向出发了。",,,OK,,Tag </grey> not present in translated text,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00017),TechPreset BigStations description,,,,1011042,,
14462,Large Stations,大型车站,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00018),TechPreset BigStations display_name,,,,1011042,,
14463,"Trains travel faster.

<grey>Using more advanced electromagnetism we can achieve higher speed on our tracks.</grey>","列车运行速度提高。

<grey>我们运用更先进的磁悬浮技术，能实现更高的列车运行速度。",,,OK,,Tag </grey> not present in translated text,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00031),TechPreset FasterTrains description,,,,1011042,,
14464,Faster Trains,列车提速,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00032),TechPreset FasterTrains display_name,,,,1011042,,
14465,"Allows building transport infrastructure in the Underground.

<grey>We should truly benefit from Trains in the underground labyrinth.</grey>","可在地下建造运输基建设施。

<grey>列车在地下迷宫应该能为我们带来极大的便利。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00044),TechPreset UndergroundTrains description,,,,1011042,,
14466,Underground Trains,地下列车,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00045),TechPreset UndergroundTrains display_name,,,,1011042,,
14467,"Tracks are easier to repair and trains are safer for the passengers.

<grey>Mars is a harsh place full of dangers for the ones traveling on the surface. We were able to improve the safety systems on our trains, perform better at very low temperatures and drones are better prepared to handle emergencies.</grey>","轨道更容易维修，列车上的乘客更加安全。

<grey>对于地表上的旅行者而言，火星是个危机四伏的凶险之地。我们改良了列车上的安全系统、极低温度下的性能以及无人机处理紧急情况的能力。</grey>",,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00055),TechPreset SafeTransport description,,,,1011042,,
14468,Safe Transport,安全运输,,,OK,,,,,Trunk\Mars/Dlc/prunariu/Presets/TechPreset.lua(00056),TechPreset SafeTransport display_name,,,,1011042,,
